"","subject_ids","classification_id","workflow_version","task","total_species","species_index","choice","how_many","which_side"
"2597",4888135,23499317,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2598",4724980,23499318,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2599",4733779,23499320,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2600",4892534,23499323,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2601",4786011,23499324,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2602",4740579,23499325,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2603",4807030,23499329,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2604",4790193,23499330,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2605",4893307,23499331,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2606",4895166,23499332,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2607",4815076,23499333,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2608",4739273,23499335,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2609",4848258,23499337,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2610",4753384,23499338,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2611",4763011,23499343,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2612",4871288,23499344,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2613",4776339,23499345,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2614",4927975,23499348,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2615",4785375,23499350,325.7,"T0",1,1,"FRCNCVT","1","LFTSD"
"2616",4837673,23499351,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2617",4667539,23499352,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2618",4916535,23499353,325.7,"T0",1,1,"RB","1","FRNT"
"2619",4838605,23499355,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2620",4687981,23499357,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2621",4703533,23499359,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2622",4889029,23499360,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2623",4717097,23499363,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2624",4901021,23499365,325.7,"T0",1,1,"FR",NA,NA
"2625",4705527,23499366,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2626",4908158,23499367,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2627",4728206,23499368,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2628",4708450,23499369,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2629",4752046,23499370,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2630",4761901,23499372,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2631",4730049,23499373,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2632",4774679,23499375,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2633",4770520,23499376,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2634",4781591,23499377,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2635",4784609,23499378,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2636",4807340,23499381,325.7,"T0",1,1,"BRD","1","LFTSD"
"2637",4854073,23499382,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2638",4780716,23499385,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2639",4873316,23499387,325.7,"T0",1,1,"HMNNTVHCLS",NA,NA
"2640",4818405,23499388,325.7,"T0",1,1,"FR",NA,NA
"2641",4875187,23499389,325.7,"T0",1,1,"FR",NA,NA
"2642",4734311,23499390,325.7,"T0",1,1,"RNSBL","1","RGHTSD"
"2643",4903323,23499391,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2644",4761563,23499393,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2645",4676110,23499394,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2646",4724609,23499396,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2647",4821139,23499399,325.7,"T0",1,1,"FR",NA,NA
"2648",4821549,23499400,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2649",4790038,23499402,325.7,"T0",1,1,"BRD","1","BCK"
"2650",4837264,23499403,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2651",4850893,23499406,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2652",4872069,23499408,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2653",4853694,23499410,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2654",4836551,23499412,325.7,"T0",1,1,"MNKBBN","1","RGHTSD"
"2655",4856546,23499414,325.7,"T0",1,1,"FR",NA,NA
"2656",4881578,23499415,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2657",4856765,23499418,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2658",4918210,23499421,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2659",4899266,23499422,325.7,"T0",1,1,"RDNT","2","LFTSD"
"2660",4924346,23499423,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2661",4902544,23499424,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2662",4665554,23499427,325.7,"T0",1,1,"HMNNTVHCLS",NA,NA
"2663",4671714,23499428,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2664",4665836,23499429,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2665",4672462,23499430,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2666",4676913,23499433,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2667",4677515,23499434,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2668",4678027,23499437,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2669",4787769,23499441,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2670",4692025,23499442,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2671",4699378,23499445,325.7,"T0",1,1,"HMNNTVHCLS",NA,NA
"2672",4802665,23499446,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2673",4706845,23499450,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2674",4837765,23499451,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2675",4793925,23499453,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2676",4870490,23499454,325.7,"T0",1,1,"DMSTCNML","1","RGHTSD"
"2677",4831946,23499458,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2678",4870811,23499462,325.7,"T0",1,1,"HMNNTVHCLS",NA,NA
"2679",4839545,23499463,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2680",4879878,23499464,325.7,"T0",1,1,"FR",NA,NA
"2681",4667780,23499465,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2682",4856008,23499466,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2683",4671074,23499467,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2684",4867009,23499470,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2685",4709726,23499471,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2686",4731789,23499473,325.7,"T0",1,1,"HMNNTVHCLS",NA,NA
"2687",4704090,23499474,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2688",4768725,23499475,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2689",4714722,23499477,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2690",4785034,23499479,325.7,"T0",1,1,"BRD","2","RGHTSD"
"2691",4730589,23499480,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2692",4882548,23499481,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2693",4794525,23499484,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2694",4826871,23499486,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2695",4813996,23499487,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2696",4828468,23499488,325.7,"T0",1,1,"FR",NA,NA
"2697",4816964,23499489,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2698",4668666,23499493,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2699",4828866,23499494,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2700",4722453,23499498,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2701",4876887,23499499,325.7,"T0",1,1,"BRD","1","BCK"
"2702",4885828,23499500,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2703",4885830,23499501,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2704",4778915,23499502,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2705",4902194,23499504,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2706",4927148,23499508,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2707",4675077,23499511,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2708",4930676,23499512,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2709",4688136,23499514,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2710",4673596,23499515,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2711",4698945,23499518,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2712",4769425,23499521,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2713",4774139,23499528,325.7,"T0",1,1,"LPHNT","1","LFTSD"
"2714",4794039,23499531,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2715",4777980,23499535,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2716",4806716,23499538,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2717",4849882,23499542,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2718",4697010,23499543,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2719",4860958,23499545,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2720",4887612,23499554,325.7,"T0",1,1,"DKRSTNBK","1","LFTSD"
"2721",4909673,23499559,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2722",4772813,23499560,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2723",4664816,23499565,325.7,"T0",1,1,"HMNNTVHCLS",NA,NA
"2724",4687763,23499567,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2725",4753193,23499569,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2726",4811712,23499570,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2727",4812111,23499573,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2728",4838781,23499574,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2729",4853554,23499577,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2730",4806668,23499587,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2731",4809011,23499593,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2732",4859782,23499596,325.7,"T0",1,1,"LPHNT","2","FRNT"
"2733",4801775,23499598,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2734",4823765,23499599,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2735",4904140,23499600,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2736",4926162,23499604,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2737",4673312,23499608,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2738",4664945,23499609,325.7,"T0",1,1,"HMNNTVHCLS",NA,NA
"2739",4741832,23499612,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2740",4675167,23499614,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2741",4696604,23499618,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2742",4785746,23499620,325.7,"T0",1,1,"BRD","1","LFTSD"
"2743",4700121,23499625,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2744",4826084,23499626,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2745",4704229,23499631,325.7,"T0",1,1,"HMNNTVHCLS",NA,NA
"2746",4850772,23499632,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2747",4724202,23499635,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2748",4857729,23499636,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2749",4854264,23499638,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2750",4732571,23499639,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2751",4858949,23499640,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2752",4896841,23499642,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2753",4859104,23499643,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2754",4666827,23499645,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2755",4767830,23499646,325.7,"T0",1,1,"KD","1","RGHTSD"
"2756",4880924,23499648,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2757",4672481,23499650,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2758",4783953,23499651,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2759",4883153,23499652,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2760",4807746,23499654,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2761",4710650,23499655,325.7,"T0",1,1,"MNKBBN","1","FRNT"
"2762",4684084,23499656,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2763",4850213,23499657,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2764",4727181,23499660,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2765",4703388,23499661,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2766",4773930,23499664,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2767",4795937,23499665,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2768",4796525,23499666,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2769",4796737,23499667,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2770",4676596,23499670,325.7,"T0",1,1,"HNSPTTD","1","LFTSD"
"2771",4859454,23499672,325.7,"T0",1,1,"FR",NA,NA
"2772",4819548,23499673,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2773",4719339,23499674,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2774",4833202,23499675,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2775",4831747,23499676,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2776",4730951,23499677,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2777",4847880,23499679,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2778",4739394,23499682,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2779",4879793,23499683,325.7,"T0",1,1,"FR",NA,NA
"2780",4875344,23499684,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2781",4893617,23499685,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2782",4747201,23499686,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2783",4906401,23499688,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2784",4845417,23499689,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2785",4757005,23499690,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2786",4895237,23499692,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2787",4930105,23499693,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2788",4795618,23499694,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2789",4689305,23499697,325.7,"T0",1,1,"WLDCT","1","LFTSD"
"2790",4675577,23499698,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2791",4817121,23499699,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2792",4702357,23499700,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2793",4708372,23499702,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2794",4871241,23499704,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2795",4901403,23499705,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2796",4835340,23499706,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2797",4709319,23499708,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2798",4880298,23499709,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2799",4883060,23499711,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2800",4673899,23499712,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2801",4741218,23499713,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2802",4886210,23499714,325.7,"T0",1,1,"MNKBBN","1","LFTSD"
"2803",4912203,23499716,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2804",4765558,23499717,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2805",4891656,23499720,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2806",4827417,23499724,325.7,"T0",1,1,"FR",NA,NA
"2807",4891866,23499725,325.7,"T0",1,1,"MNKBBN","3","BCK"
"2808",4912398,23499726,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2809",4909054,23499728,325.7,"T0",1,1,"HMNNTVHCLS",NA,NA
"2810",4827887,23499730,325.7,"T0",1,1,"FR",NA,NA
"2811",4912479,23499734,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2812",4710622,23499735,325.7,"T0",1,1,"MNKBBN","4","MLTPLSDSFRMMLTPLNMLS"
"2813",4927313,23499737,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2814",4839276,23499741,325.7,"T0",1,1,"MNKBBN","1","LFTSD"
"2815",4667595,23499743,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2816",4897607,23499744,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2817",4699049,23499746,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2818",4910538,23499748,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2819",4754354,23499750,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2820",4759069,23499753,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2821",4822138,23499755,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2822",4920076,23499758,325.7,"T0",1,1,"DMSTCNML","1","RGHTSD"
"2823",4838646,23499762,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2824",4925498,23499763,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2825",4697722,23499766,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2826",4855940,23499770,325.7,"T0",1,1,"VHCL",NA,NA
"2827",4762627,23499772,325.7,"T0",1,1,"LPHNT","2","LFTSD"
"2828",4813878,23499777,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2829",4822979,23499778,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2830",4833462,23499784,325.7,"T0",1,1,"MNKBBN","2","MLTPLSDSFRMMLTPLNMLS"
"2831",4730233,23499786,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2832",4844678,23499787,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2833",4860075,23499789,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2834",4847642,23499790,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2835",4893809,23499793,325.7,"T0",1,1,"HMNNTVHCLS",NA,NA
"2836",4886287,23499794,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2837",4907873,23499798,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2838",4919668,23499800,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2839",4781454,23499802,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2840",4696737,23499804,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2841",4785158,23499805,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2842",4792373,23499806,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2843",4792933,23499809,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2844",4815122,23499812,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2845",4831429,23499815,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2846",4867739,23499818,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2847",4793777,23499820,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2848",4891719,23499828,325.7,"T0",1,1,"BRD","1","BCK"
"2849",4797622,23499831,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2850",4897613,23499833,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2851",4910568,23499835,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2852",4834638,23499837,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2853",4682398,23499839,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2854",4683109,23499843,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2855",4848360,23499844,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2856",4706735,23499846,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2857",4866545,23499849,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2858",4793681,23499851,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2859",4794833,23499855,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2860",4871352,23499857,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2861",4819319,23499858,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2862",4835505,23499862,325.7,"T0",1,1,"VHCL",NA,NA
"2863",4851851,23499863,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2864",4901600,23499864,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2865",4904569,23499871,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2866",4910920,23499872,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2867",4675363,23499876,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2868",4686764,23499877,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2869",4725003,23499880,325.7,"T0",1,1,"HMNNTVHCLS",NA,NA
"2870",4729309,23499885,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2871",4757656,23499886,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2872",4808670,23499888,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2873",4841590,23499895,325.7,"T0",1,1,"RBBTHR","1","FRNT"
"2874",4845654,23499897,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2875",4846823,23499901,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2876",4919815,23499905,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2877",4665269,23499910,325.7,"T0",1,1,"HMNNTVHCLS",NA,NA
"2878",4714043,23499914,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2879",4714327,23499916,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2880",4721752,23499918,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2881",4739347,23499921,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2882",4759054,23499924,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2883",4804870,23499926,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2884",4812256,23499932,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2885",4848143,23499933,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2886",4879261,23499939,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2887",4665613,23499942,325.7,"T0",1,1,"HMNNTVHCLS",NA,NA
"2888",4707852,23499950,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2889",4722090,23499955,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2890",4748368,23499960,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2891",4755817,23499966,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2892",4763997,23499973,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2893",4798181,23499974,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2894",4801908,23499979,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2895",4869184,23499981,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2896",4902057,23499982,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2897",4667192,23499987,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2898",4668200,23499991,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2899",4676442,23499997,325.7,"T0",1,1,"RDVRK","1","RGHTSD"
"2900",4701483,23500000,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2901",4737746,23500007,325.7,"T0",1,1,"BRD","1","LFTSD"
"2902",4741242,23500011,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2903",4767085,23500014,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2904",4771933,23500016,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2905",4918503,23500019,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2906",4922943,23500022,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2907",4694814,23500025,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2908",4718813,23500029,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2909",4751226,23500031,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2910",4755340,23500035,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2911",4773629,23500038,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2912",4774382,23500041,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2913",4775029,23500047,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2914",4785065,23500055,325.7,"T0",1,1,"BRD","1","BCK"
"2915",4818199,23500056,325.7,"T0",1,1,"FR",NA,NA
"2916",4849654,23500064,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2917",4710816,23500080,325.7,"T0",1,1,"MNKBBN","1","FRNT"
"2918",4720577,23500084,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2919",4722720,23500088,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2920",4746556,23500093,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2921",4791869,23500096,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2922",4810340,23500099,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2923",4858828,23500101,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2924",4876583,23500105,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2925",4916883,23500108,325.7,"T0",1,1,"VHCL",NA,NA
"2926",4918593,23500113,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2927",4665107,23500117,325.7,"T0",1,1,"VHCL",NA,NA
"2928",4726338,23500119,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2929",4772859,23500122,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2930",4783685,23500126,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2931",4799156,23500129,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2932",4808691,23500132,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2933",4826706,23500135,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2934",4837207,23500136,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2935",4707852,23500141,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2936",4756691,23500146,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2937",4787043,23500157,325.7,"T0",1,1,"CHTH","1","LFTSD"
"2938",4870499,23500174,325.7,"T0",1,1,"HRTBSTTSSSB","1","LFTSD"
"2939",4911625,23500177,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2940",4678339,23500194,325.7,"T0",1,1,"JCKLSDSTRPD","1","RGHTSD"
"2941",4711031,23500195,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2942",4720154,23500199,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2943",4732786,23500202,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2944",4804660,23500207,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2945",4812278,23500208,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2946",4793097,23500212,325.7,"T0",1,1,"MPL","1","LFTSD"
"2947",4817365,23500213,325.7,"T0",1,1,"FR",NA,NA
"2948",4812985,23500218,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2949",4888754,23500220,325.7,"T0",1,1,"RDBCK","1","LFTSD"
"2950",4890553,23500222,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2951",4832473,23500224,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2952",4664947,23500226,325.7,"T0",1,1,"NTHNGHR",NA,NA
"2953",4891649,23500228,325.7,"T0",1,1,"VHCL",NA,NA
